# SAVED: date 07/30/2021 time 16:47:34
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*11000000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
71245.3251,249.6004,161.368032029335,15,13050.6772994995,8294.12078857422,-,-,-,-,-,-
71494.9255,249.6004,162.86787716222,15,12993.6962127686,8304.59880828857,-,-,-,-,-,-
71744.526,249.6005,164.367728694573,15,12921.8721389771,8306.81991577148,-,-,-,-,-,-
71994.1264,249.6004,165.868061466886,15,12815.9294128418,8289.61277008057,-,-,-,-,-,-
72243.7268,249.6004,167.367985953169,15,12767.5199508667,8310.64033508301,-,-,-,-,-,-
72493.3273,249.6005,168.861942436789,15,12667.932510376,8303.56788635254,-,-,-,-,-,-
72742.9277,249.6004,170.361988512956,15,12583.9309692383,8307.10124969482,-,-,-,-,-,-
72992.5282,249.6005,171.872891785003,15,12526.7400741577,8321.62094116211,-,-,-,-,-,-
73242.1286,249.6004,173.368343043459,15,12432.6877593994,8290.93551635742,-,-,-,-,-,-
73491.729,249.6004,174.85577861042,15,12372.0035552979,8336.14635467529,-,-,-,-,-,-
73741.3295,249.6005,176.355846444776,15,12259.6883773804,8276.80587768555,-,-,-,-,-,-
73990.9299,249.6004,177.843718455424,15,12196.3033676147,8316.65229797363,-,-,-,-,-,-
74240.5303,249.6004,179.34342535981,15,12065.6185150146,8292.07324981689,-,-,-,-,-,-
74490.1308,249.6005,180.843831086054,15,12014.8296356201,8299.14474487305,-,-,-,-,-,-
74739.7312,249.6004,182.337677498832,15,11909.5764160156,8296.57077789307,-,-,-,-,-,-
74989.3317,249.6005,183.831667259684,15,11842.7762985229,8323.38809967041,-,-,-,-,-,-
75238.9321,249.6004,185.331676218939,15,11760.0212097168,8320.35732269287,-,-,-,-,-,-
75488.5325,249.6004,186.833177534029,15,11640.1824951172,8293.49803924561,-,-,-,-,-,-
75738.133,249.6005,188.331558468735,15,11603.1656265259,8314.29290771484,-,-,-,-,-,-
75987.7334,249.6004,189.825482955018,15,11451.9033432007,8290.26508331299,-,-,-,-,-,-
76237.3339,249.6005,191.331870762753,15,11375.6952285767,8300.40264129639,-,-,-,-,-,-
76486.9343,249.6004,192.819605824795,15,11296.6651916504,8318.74847412109,-,-,-,-,-,-
76736.5347,249.6004,194.319488074592,15,11151.2794494629,8270.89595794678,-,-,-,-,-,-
76986.1352,249.6005,195.819911719345,15,11035.1905822754,8306.46133422852,-,-,-,-,-,-
77235.7356,249.6004,197.31390276009,15,10946.8755722046,8327.63290405273,-,-,-,-,-,-
77485.336,249.6004,198.807833645841,15,10767.3358917236,8289.21699523926,-,-,-,-,-,-
77734.9365,249.6005,200.313833645841,15,10565.7958984375,8286.80515289307,-,-,-,-,-,-
77984.5369,249.6004,201.807644221601,15,10272.5925445557,8299.95918273926,-,-,-,-,-,-
78234.1374,249.6005,203.308353282607,15,9427.31857299805,8312.72315979004,-,-,-,-,-,-
78483.7378,249.6004,204.808065306566,15,7505.85269927979,8281.91184997559,-,-,-,-,-,-
78733.3382,249.6004,206.30175685223,15,4970.42894363403,8303.2751083374,-,-,-,-,-,-
78982.9387,249.6005,207.795642941707,15,2711.32206916809,8301.82647705078,-,-,-,-,-,-
79232.5391,249.6004,209.295906599771,15,1434.2747926712,8303.0424118042,-,-,-,-,-,-
79482.1396,249.6005,210.795792689248,15,909.108996391296,8276.55410766602,-,-,-,-,-,-
79731.74,249.6004,212.289904039984,15,693.204939365387,8295.45021057129,-,-,-,-,-,-
79981.3404,249.6004,213.783856683924,15,590.035855770111,8317.25120544434,-,-,-,-,-,-
80230.9409,249.6005,215.284010271145,15,528.220653533936,8305.91011047363,-,-,-,-,-,-
80480.5413,249.6004,216.783809327864,15,481.883138418198,8298.29502105713,-,-,-,-,-,-
80730.1417,249.6004,218.283886121475,15,449.070781469345,8289.43252563477,-,-,-,-,-,-
80979.7422,249.6005,219.777715895637,15,415.18622636795,8301.34773254395,-,-,-,-,-,-
81229.3426,249.6004,221.277992352636,15,389.034539461136,8325.27351379395,-,-,-,-,-,-
81478.9431,249.6005,222.783578947032,15,371.825724840164,8313.23909759521,-,-,-,-,-,-
81728.5435,249.6004,224.272067866354,15,349.5973944664,8272.51243591309,-,-,-,-,-,-
81978.1439,249.6004,225.777973154234,15,332.328677177429,8275.40969848633,-,-,-,-,-,-
82227.7444,249.6005,227.271841325202,15,316.988676786423,8292.01316833496,-,-,-,-,-,-
82477.3448,249.6004,228.760070426141,15,300.336897373199,8314.72396850586,-,-,-,-,-,-
82726.9453,249.6005,230.259657020536,15,283.187985420227,8301.73683166504,-,-,-,-,-,-
82976.5457,249.6004,231.759745333188,15,271.178305149078,8291.74423217773,-,-,-,-,-,-
83226.1461,249.6004,233.259605824795,15,257.904827594757,8279.82902526855,-,-,-,-,-,-
83475.7466,249.6005,234.75349831374,15,245.95507979393,8291.50485992432,-,-,-,-,-,-
83725.347,249.6004,236.254913875966,15,233.280569314957,8308.37154388428,-,-,-,-,-,-
83974.9474,249.6004,237.747900200303,15,221.726149320602,8309.57508087158,-,-,-,-,-,-
84224.5479,249.6005,239.247690297767,15,212.885126471519,8302.0658493042,-,-,-,-,-,-
84474.1483,249.6004,240.748209934533,15,201.911732554436,8298.72512817383,-,-,-,-,-,-
84723.7488,249.6005,242.247860523604,15,195.658326148987,8286.04984283447,-,-,-,-,-,-
84973.3492,249.6004,243.736024349974,15,184.972435235977,8294.98195648193,-,-,-,-,-,-
85222.9496,249.6004,245.235843884989,15,178.012251853943,8303.56788635254,-,-,-,-,-,-
85472.5501,249.6005,246.736200975279,15,171.255707740784,8324.45907592773,-,-,-,-,-,-
85722.1505,249.6004,248.23009218433,15,167.565956711769,8301.95903778076,-,-,-,-,-,-
85971.751,249.6005,249.735966754766,15,159.952864050865,8295.98903656006,-,-,-,-,-,-
86221.3514,249.6004,251.223573827458,15,156.987890601158,8305.50384521484,-,-,-,-,-,-
86470.9518,249.6004,252.724245771552,15,148.254677653313,8306.99348449707,-,-,-,-,-,-
86720.5523,249.6005,254.223840045308,15,144.427165389061,8279.90055084229,-,-,-,-,-,-
3073.2054,3073.2054,254.382850623628,50,211.962684988976,8309.17930603027,-,-,-,-,-,-
3338.4058,265.2004,253.027701752814,50,219.731524586678,8312.6220703125,-,-,-,-,-,-
3588.0063,249.6005,251.575182116048,50,229.351222515106,8278.85913848877,-,-,-,-,-,-
3837.6067,249.6004,250.088240587983,50,242.451012134552,8279.50572967529,-,-,-,-,-,-
4087.2071,249.6004,248.588426172542,50,249.123722314835,8292.24014282227,-,-,-,-,-,-
4336.8076,249.6005,247.076010207151,50,257.371723651886,8300.74310302734,-,-,-,-,-,-
4586.408,249.6004,245.594529843917,50,271.022588014603,8303.70712280273,-,-,-,-,-,-
4836.0085,249.6005,244.088383936057,50,283.517390489578,8294.96479034424,-,-,-,-,-,-
5085.6089,249.6004,242.599566084102,50,302.469283342361,8302.39009857178,-,-,-,-,-,-
5335.2093,249.6004,241.088353218612,50,314.442992210388,8297.8458404541,-,-,-,-,-,-
5584.8098,249.6005,239.605984609281,50,330.352008342743,8283.78105163574,-,-,-,-,-,-
5834.4102,249.6004,238.100529843917,50,353.143364191055,8296.04911804199,-,-,-,-,-,-
6084.0106,249.6004,236.612556721681,50,369.118273258209,8312.65258789063,-,-,-,-,-,-
6333.6111,249.6005,235.11212283778,50,384.452313184738,8289.4983291626,-,-,-,-,-,-
6583.2115,249.6004,233.612199631391,50,409.034639596939,8291.61834716797,-,-,-,-,-,-
6832.812,249.6005,232.112139476396,50,432.395040988922,8319.96917724609,-,-,-,-,-,-
7082.4124,249.6004,230.617961571197,50,457.995653152466,8298.73180389404,-,-,-,-,-,-
7332.0128,249.6004,229.118551602107,50,485.782563686371,8301.52130126953,-,-,-,-,-,-
7581.6133,249.6005,227.62440697414,50,518.24152469635,8298.07281494141,-,-,-,-,-,-
7831.2137,249.6004,226.123891177054,50,551.748692989349,8260.10608673096,-,-,-,-,-,-
8080.8142,249.6005,224.624570800509,50,593.378186225891,8318.07041168213,-,-,-,-,-,-
8330.4146,249.6004,223.124399294779,50,642.500936985016,8306.19144439697,-,-,-,-,-,-
8580.015,249.6004,221.630046044169,50,703.483521938324,8291.24164581299,-,-,-,-,-,-
8829.6155,249.6005,220.135941092901,50,801.393508911133,8321.08879089355,-,-,-,-,-,-
9079.2159,249.6004,218.636246987451,50,948.36038351059,8304.41284179688,-,-,-,-,-,-
9328.8163,249.6004,217.136401854566,50,1248.15821647644,8290.66562652588,-,-,-,-,-,-
9578.4168,249.6005,215.641974370132,50,1984.19058322906,8306.73599243164,-,-,-,-,-,-
9828.0172,249.6004,214.142140756289,50,3447.91746139526,8287.19329833984,-,-,-,-,-,-
10077.6177,249.6005,212.64817403352,50,5364.38655853271,8290.02571105957,-,-,-,-,-,-
10327.2181,249.6004,211.148317381594,50,7001.56164169312,8312.29305267334,-,-,-,-,-,-
10576.8185,249.6004,209.648259786386,50,7937.40940093994,8303.02429199219,-,-,-,-,-,-
10826.419,249.6005,208.154003807683,50,8350.25978088379,8299.8628616333,-,-,-,-,-,-
11076.0194,249.6004,206.648336579997,50,8553.51829528809,8301.41925811768,-,-,-,-,-,-
11325.6199,249.6005,205.15990781567,50,8722.61238098145,8299.86953735352,-,-,-,-,-,-
11575.2203,249.6004,203.659845100888,50,8838.68312835693,8312.07752227783,-,-,-,-,-,-
11824.8207,249.6004,202.158740552786,50,8960.14595031738,8291.06140136719,-,-,-,-,-,-
12074.4212,249.6005,200.660435131797,50,9076.95388793945,8312.19100952148,-,-,-,-,-,-
12324.0216,249.6004,199.172497846579,50,9159.84630584717,8310.4248046875,-,-,-,-,-,-
12573.622,249.6004,197.672127957354,50,9253.13282012939,8301.50985717773,-,-,-,-,-,-
12823.2225,249.6005,196.172212430326,50,9348.44303131104,8297.71995544434,-,-,-,-,-,-
13072.8229,249.6004,194.678230348835,50,9429.57496643066,8294.69585418701,-,-,-,-,-,-
13322.4234,249.6005,193.177566084102,50,9483.49571228027,8268.87798309326,-,-,-,-,-,-
13572.0238,249.6004,191.671971810345,50,9584.82074737549,8293.0736541748,-,-,-,-,-,-
13821.6242,249.6004,190.183987169068,50,9704.24652099609,8300.34732818604,-,-,-,-,-,-
14071.2247,249.6005,188.684007647364,50,9740.30494689941,8281.69727325439,-,-,-,-,-,-
14320.8251,249.6004,187.18407548172,50,9823.34136962891,8305.6468963623,-,-,-,-,-,-
14570.4256,249.6005,185.690159954692,50,9905.16948699951,8314.71824645996,-,-,-,-,-,-
14820.026,249.6004,184.196038364808,50,9974.62177276611,8293.15090179443,-,-,-,-,-,-
15069.6264,249.6004,182.695970530452,50,10046.6203689575,8291.02516174316,-,-,-,-,-,-
15319.2269,249.6005,181.196579759764,50,10110.1360321045,8301.71871185303,-,-,-,-,-,-
15568.8273,249.6004,179.697252842963,50,10177.5341033936,8308.02345275879,-,-,-,-,-,-
15818.4277,249.6004,178.196156115011,50,10240.2238845825,8302.89840698242,-,-,-,-,-,-
16068.0282,249.6005,176.695998688109,50,10314.7735595703,8303.71856689453,-,-,-,-,-,-
16317.6286,249.6004,175.208422332862,50,10377.3126602173,8293.00689697266,-,-,-,-,-,-
16567.2291,249.6005,173.713997408216,50,10448.2393264771,8296.61273956299,-,-,-,-,-,-
16816.8295,249.6004,172.208446650839,50,10507.9278945923,8285.52341461182,-,-,-,-,-,-
17066.4299,249.6004,170.708430012223,50,10580.0933837891,8320.05882263184,-,-,-,-,-,-
17316.0304,249.6005,169.214143316076,50,10653.3374786377,8307.00588226318,-,-,-,-,-,-
17565.6308,249.6004,167.714404414353,50,10705.1372528076,8312.35313415527,-,-,-,-,-,-
17815.2313,249.6005,166.220364737654,50,10768.4860229492,8302.15072631836,-,-,-,-,-,-
18064.8317,249.6004,164.720474808496,50,10856.237411499,8310.73665618896,-,-,-,-,-,-
18314.4321,249.6004,163.226366017547,50,10931.4451217651,8316.17832183838,-,-,-,-,-,-
18564.0326,249.6005,161.732546482533,50,10961.0481262207,8295.52268981934,-,-,-,-,-,-
18813.633,249.6004,160.232374976802,50,11028.5062789917,8282.88173675537,-,-,-,-,-,-
19063.2334,249.6004,158.738093400229,50,11125.7753372192,8301.20372772217,-,-,-,-,-,-
19312.8339,249.6005,157.238220109687,50,11172.1897125244,8304.29363250732,-,-,-,-,-,-
19562.4343,249.6004,155.732089560549,50,11216.9466018677,8287.58907318115,-,-,-,-,-,-
19812.0348,249.6005,154.244287944043,50,11305.3550720215,8303.08437347412,-,-,-,-,-,-
20061.6352,249.6004,152.742873661711,50,11403.4519195557,8308.02917480469,-,-,-,-,-,-
20311.2356,249.6004,151.244378816482,50,11440.3734207153,8299.37171936035,-,-,-,-,-,-
20560.8361,249.6005,149.744423612755,50,11493.1201934814,8308.66432189941,-,-,-,-,-,-
20810.4365,249.6004,148.244213710219,50,11595.947265625,8316.01142883301,-,-,-,-,-,-
21060.037,249.6005,146.756200911284,50,11665.3337478638,8311.73610687256,-,-,-,-,-,-
21309.6374,249.6004,145.255935973327,50,11693.642616272,8278.53488922119,-,-,-,-,-,-
21559.2378,249.6004,143.755736309939,50,11776.2117385864,8305.40180206299,-,-,-,-,-,-
21808.8383,249.6005,142.261993568535,50,11893.1703567505,8323.40526580811,-,-,-,-,-,-
22058.4387,249.6004,140.756258506492,50,11897.3560333252,8268.69869232178,-,-,-,-,-,-
22308.0391,249.6004,139.268409533927,50,11992.1455383301,8295.66478729248,-,-,-,-,-,-
22557.6396,249.6005,137.750300742978,50,12100.1968383789,8319.12422180176,-,-,-,-,-,-
22807.24,249.6004,136.268272585321,50,12122.5986480713,8293.701171875,-,-,-,-,-,-
23056.8405,249.6005,134.768582319551,50,12197.9398727417,8287.84084320068,-,-,-,-,-,-
23306.4409,249.6004,133.280003807683,50,12317.1672821045,8313.89141082764,-,-,-,-,-,-
23556.0413,249.6004,131.780070362146,50,12320.7969665527,8292.95444488525,-,-,-,-,-,-
23805.6418,249.6005,130.280275145108,50,12436.0303878784,8306.18572235107,-,-,-,-,-,-
24055.2422,249.6004,128.780012766938,50,12483.9248657227,8294.21138763428,-,-,-,-,-,-
24304.8427,249.6005,127.286284104363,50,12563.2543563843,8298.83861541748,-,-,-,-,-,-
24554.4431,249.6004,125.786582319551,50,12665.1887893677,8319.53716278076,-,-,-,-,-,-
24804.0435,249.6004,124.292011487044,50,12701.3731002808,8276.66664123535,-,-,-,-,-,-
25053.644,249.6005,122.792093400229,50,12829.9150466919,8305.55725097656,-,-,-,-,-,-
25303.2444,249.6004,121.298314821807,50,12866.9509887695,8288.31386566162,-,-,-,-,-,-
25552.8448,249.6004,119.798181712881,50,12966.9818878174,8302.22797393799,-,-,-,-,-,-
25802.4453,249.6005,118.292143316076,50,13028.3174514771,8290.79246520996,-,-,-,-,-,-
26052.0457,249.6004,116.798587439125,50,13094.0265655518,8282.88745880127,-,-,-,-,-,-
26301.6462,249.6005,115.304331460422,50,13208.3473205566,8326.67446136475,-,-,-,-,-,-
26551.2466,249.6004,113.804494006899,50,13250.4453659058,8307.96432495117,-,-,-,-,-,-
26800.847,249.6004,112.304430012223,50,13330.6732177734,8274.16515350342,-,-,-,-,-,-
27050.4475,249.6005,110.803792625254,50,13469.7866439819,8316.12396240234,-,-,-,-,-,-
27300.0479,249.6004,109.304010207151,50,13471.0988998413,8292.16861724854,-,-,-,-,-,-
27549.6484,249.6005,107.816417213288,50,13553.8187026978,8289.62421417236,-,-,-,-,-,-
27799.2488,249.6004,106.31626490596,50,13700.0370025635,8305.82618713379,-,-,-,-,-,-
28048.8492,249.6004,104.816030685447,50,13728.4288406372,8276.17073059082,-,-,-,-,-,-
28298.4497,249.6005,103.320453856639,50,13839.1809463501,8292.42038726807,-,-,-,-,-,-
28548.0501,249.6004,101.816367297441,50,13938.1151199341,8333.11176300049,-,-,-,-,-,-
28797.6505,249.6004,100.32819579171,50,13964.0274047852,8284.16347503662,-,-,-,-,-,-
29047.251,249.6005,98.8345567216808,50,14076.9357681274,8308.06636810303,-,-,-,-,-,-
29296.8514,249.6004,97.3340665224653,50,14212.6779556274,8307.22141265869,-,-,-,-,-,-
29546.4519,249.6005,95.8285631211483,50,14218.092918396,8270.5659866333,-,-,-,-,-,-
29796.0523,249.6004,94.3399743701324,50,14358.099937439,8298.50387573242,-,-,-,-,-,-
30045.6527,249.6004,92.8399999680027,50,14445.6949234009,8325.1838684082,-,-,-,-,-,-
30295.2532,249.6005,91.3461970716036,50,14479.4006347656,8301.71298980713,-,-,-,-,-,-
30544.8536,249.6004,89.8399039759892,50,14647.4628448486,8334.56039428711,-,-,-,-,-,-
30794.454,249.6004,88.340534963491,50,14659.3580245972,8288.54656219482,-,-,-,-,-,-
31044.0545,249.6005,86.8522751451079,50,14812.7765655518,8316.47205352783,-,-,-,-,-,-
31293.6549,249.6004,85.3461868324555,50,14821.102142334,8270.66802978516,-,-,-,-,-,-
31543.2554,249.6005,83.852335300103,50,14991.2385940552,8302.39009857178,-,-,-,-,-,-
31792.8558,249.6004,82.3470787774457,50,15013.843536377,8291.54586791992,-,-,-,-,-,-
32042.4562,249.6004,80.8522111504323,50,15137.0544433594,8305.74893951416,-,-,-,-,-,-
32292.0567,249.6005,79.3641215578864,50,15265.4294967651,8297.19352722168,-,-,-,-,-,-
32541.6571,249.6004,77.86452728413,50,15303.7462234497,8284.37328338623,-,-,-,-,-,-
32791.2576,249.6005,76.3703058625522,50,15453.2051086426,8328.75919342041,-,-,-,-,-,-
33040.858,249.6004,74.8703864958435,50,15493.0324554443,8284.05570983887,-,-,-,-,-,-
33290.4584,249.6004,73.3763199413809,50,15634.1466903687,8327.53086090088,-,-,-,-,-,-
33540.0589,249.6005,71.8764632894543,50,15685.112953186,8284.67845916748,-,-,-,-,-,-
33789.6593,249.6004,70.3756607962218,50,15813.4460449219,8321.51412963867,-,-,-,-,-,-
34039.2597,249.6004,68.8765567216808,50,15847.5351333618,8289.61277008057,-,-,-,-,-,-
34288.8602,249.6005,67.375935973327,50,16008.3312988281,8314.97001647949,-,-,-,-,-,-
34538.4606,249.6004,65.8764389714776,50,16056.7665100098,8301.88083648682,-,-,-,-,-,-
34788.0611,249.6005,64.3883263408485,50,16178.5526275635,8282.56511688232,-,-,-,-,-,-
35037.6615,249.6004,62.8758054241887,50,16256.1740875244,8295.52268981934,-,-,-,-,-,-
35287.2619,249.6004,61.3885733602964,50,16340.8107757568,8280.06839752197,-,-,-,-,-,-
35536.8624,249.6005,59.8880127669378,50,16477.2109985352,8308.80165100098,-,-,-,-,-,-
35786.4628,249.6004,58.3941945118166,50,16512.5999450684,8277.42767333984,-,-,-,-,-,-
36036.0633,249.6005,56.9004748084959,50,16648.0407714844,8305.51528930664,-,-,-,-,-,-
36285.6637,249.6004,55.3998604596098,50,16658.1573486328,8260.75267791748,-,-,-,-,-,-
36535.2641,249.6004,53.8987175147028,50,16790.1153564453,8294.04926300049,-,-,-,-,-,-
36784.8646,249.6005,52.4061471557566,50,16891.4337158203,8279.42180633545,-,-,-,-,-,-
37034.465,249.6004,50.9123877757371,50,17020.5688476563,8336.91310882568,-,-,-,-,-,-
37284.0654,249.6004,49.4122546668117,50,17063.0550384521,8298.64025115967,-,-,-,-,-,-
37533.6659,249.6005,47.9123058625522,50,17218.1911468506,8314.65148925781,-,-,-,-,-,-
37783.2663,249.6004,46.4181202779929,50,17255.9452056885,8270.7576751709,-,-,-,-,-,-
38032.8668,249.6005,44.9121522753307,50,17400.6538391113,8302.62279510498,-,-,-,-,-,-
38282.4672,249.6004,43.4120716420394,50,17454.4544219971,8301.98860168457,-,-,-,-,-,-
38532.0676,249.6004,41.9246040777407,50,17551.441192627,8300.61149597168,-,-,-,-,-,-
38781.6681,249.6005,40.4302533869182,50,17670.8202362061,8298.01845550537,-,-,-,-,-,-
39031.2685,249.6004,38.924133076928,50,17690.6585693359,8290.7018661499,-,-,-,-,-,-
39280.869,249.6005,37.4241881123491,50,17841.1464691162,8306.60533905029,-,-,-,-,-,-
39530.4694,249.6004,35.9360230060859,50,17883.2359313965,8296.462059021,-,-,-,-,-,-
39780.0698,249.6004,34.4304261725424,50,18012.134552002,8324.6021270752,-,-,-,-,-,-
40029.6703,249.6005,32.9364901672181,50,18023.0693817139,8286.28921508789,-,-,-,-,-,-
40279.2707,249.6004,31.4422316287285,50,18161.9510650635,8301.16844177246,-,-,-,-,-,-
40528.8711,249.6004,29.9419692505584,50,18228.1818389893,8299.56340789795,-,-,-,-,-,-
40778.4716,249.6005,28.4425899989121,50,18315.2561187744,8316.29753112793,-,-,-,-,-,-
41028.072,249.6004,26.9482226694739,50,18331.4037322998,8295.72010040283,-,-,-,-,-,-
41277.6725,249.6005,25.4479641309843,50,18464.8513793945,8292.60635375977,-,-,-,-,-,-
41527.2729,249.6004,23.9480038076832,50,18482.5344085693,8293.57624053955,-,-,-,-,-,-
41776.8733,249.6004,22.4541279573539,50,18575.3879547119,8307.0240020752,-,-,-,-,-,-
42026.4738,249.6005,20.9604210529684,50,18602.9605865479,8293.25294494629,-,-,-,-,-,-
42276.0742,249.6004,19.4602431477701,50,18713.5677337646,8306.96392059326,-,-,-,-,-,-
42525.6747,249.6005,17.9600102071508,50,18718.4028625488,8294.2533493042,-,-,-,-,-,-
42775.2751,249.6004,16.4600818811875,50,18813.1561279297,8303.053855896,-,-,-,-,-,-
43024.8755,249.6004,14.9601484356502,50,18835.5388641357,8293.49803924561,-,-,-,-,-,-
43274.476,249.6005,13.4665938385926,50,18897.5639343262,8300.43125152588,-,-,-,-,-,-
43524.0764,249.6004,11.9605503222132,50,18895.8683013916,8303.66516113281,-,-,-,-,-,-
43773.6768,249.6004,10.4721701938399,50,18937.1585845947,8296.2818145752,-,-,-,-,-,-
44023.2773,249.6005,8.97202684576643,50,19007.3528289795,8304.15534973145,-,-,-,-,-,-
44272.8777,249.6004,7.47801916640535,50,18972.3339080811,8289.15119171143,-,-,-,-,-,-
44522.4782,249.6005,5.98421754989985,50,19066.1373138428,8314.31674957275,-,-,-,-,-,-
44772.0786,249.6004,4.48288646064647,50,19024.8470306396,8304.23450469971,-,-,-,-,-,-
45021.679,249.6004,2.98411515841882,50,19065.0577545166,8301.34773254395,-,-,-,-,-,-
45271.2795,249.6005,1.49037625669544,50,19055.4313659668,8307.41882324219,-,-,-,-,-,-
45520.8799,249.6004,-0.0157338141466629,50,19111.5264892578,8306.0417175293,-,-,-,-,-,-
45770.4804,249.6005,-1.50896931455303,50,19078.9432525635,8296.37241363525,-,-,-,-,-,-
46020.0808,249.6004,-3.00304866795083,50,19058.5060119629,8296.24652862549,-,-,-,-,-,-
46269.6812,249.6004,-4.50327264931558,50,19060.6021881104,8309.56363677979,-,-,-,-,-,-
46519.2817,249.6005,-5.99668005861912,50,19032.8922271729,8312.65258789063,-,-,-,-,-,-
46768.8821,249.6004,-7.49684900456282,50,19018.5642242432,8295.97187042236,-,-,-,-,-,-
47018.4825,249.6004,-8.9906083845824,50,19011.7073059082,8324.46479797363,-,-,-,-,-,-
47268.083,249.6005,-10.4904074413009,50,18952.4917602539,8287.94097900391,-,-,-,-,-,-
47517.6834,249.6004,-11.9909091595579,50,18928.279876709,8298.01845550537,-,-,-,-,-,-
47767.2839,249.6005,-13.4845968655408,50,18898.8628387451,8303.86257171631,-,-,-,-,-,-
48016.8843,249.6004,-14.9953823873854,50,18830.6751251221,8281.64958953857,-,-,-,-,-,-
48266.4847,249.6004,-16.4965098327819,50,18823.8887786865,8295.34816741943,-,-,-,-,-,-
48516.0852,249.6005,-17.978569987777,50,18723.7930297852,8283.127784729,-,-,-,-,-,-
48765.6856,249.6004,-19.4784355989582,50,18706.2187194824,8306.52046203613,-,-,-,-,-,-
49015.2861,249.6005,-20.9728093278639,50,18645.4219818115,8313.28105926514,-,-,-,-,-,-
49264.8865,249.6004,-22.4790217901871,50,18537.784576416,8289.59465026855,-,-,-,-,-,-
49514.4869,249.6004,-23.9669257981736,50,18524.6067047119,8301.63478851318,-,-,-,-,-,-
49764.0874,249.6005,-25.4667939691418,50,18439.208984375,8305.29403686523,-,-,-,-,-,-
50013.6878,249.6004,-26.9668451648823,50,18351.6483306885,8317.60311126709,-,-,-,-,-,-
50263.2882,249.6004,-28.4665136724625,50,18325.1438140869,8305.67646026611,-,-,-,-,-,-
50512.8887,249.6005,-29.9547107760634,50,18225.3532409668,8287.0922088623,-,-,-,-,-,-
50762.4891,249.6004,-31.4548490045628,50,18155.891418457,8314.17274475098,-,-,-,-,-,-
51012.0896,249.6005,-32.9548566839239,50,18096.6739654541,8309.42440032959,-,-,-,-,-,-
51261.69,249.6004,-34.448719735318,50,17952.6958465576,8281.36730194092,-,-,-,-,-,-
51511.2904,249.6004,-35.9490742658211,50,17927.2499084473,8299.62348937988,-,-,-,-,-,-
51760.8909,249.6005,-37.4549949124233,50,17784.6508026123,8295.86315155029,-,-,-,-,-,-
52010.4913,249.6004,-38.9549705944465,50,17752.893447876,8317.74711608887,-,-,-,-,-,-
52260.0918,249.6005,-40.4425623084159,50,17622.0512390137,8285.18199920654,-,-,-,-,-,-
52509.6922,249.6004,-41.9427978088223,50,17606.8134307861,8299.34883117676,-,-,-,-,-,-
52759.2926,249.6004,-43.4425303110781,50,17465.5227661133,8287.37163543701,-,-,-,-,-,-
53008.8931,249.6005,-44.9442108112605,50,17357.1357727051,8297.13249206543,-,-,-,-,-,-
53258.4935,249.6004,-46.4428259664796,50,17301.0959625244,8321.70486450195,-,-,-,-,-,-
53508.0939,249.6004,-47.931016670613,50,17186.4795684814,8271.25453948975,-,-,-,-,-,-
53757.6944,249.6005,-49.4305392703327,50,17155.424118042,8321.80118560791,-,-,-,-,-,-
54007.2948,249.6004,-50.9307389337207,50,16976.9916534424,8288.66672515869,-,-,-,-,-,-
54256.8953,249.6005,-52.4306263030916,50,16939.9318695068,8299.6768951416,-,-,-,-,-,-
54506.4957,249.6004,-53.9191510594319,50,16824.4171142578,8299.46231842041,-,-,-,-,-,-
54756.0961,249.6004,-55.4186160639435,50,16739.8242950439,8304.71897125244,-,-,-,-,-,-
55005.6966,249.6005,-56.9184778354441,50,16627.1629333496,8303.77292633057,-,-,-,-,-,-
55255.297,249.6004,-58.4188989204098,50,16539.421081543,8302.00004577637,-,-,-,-,-,-
55504.8975,249.6005,-59.9187210152115,50,16441.2078857422,8287.47463226318,-,-,-,-,-,-
55754.4979,249.6004,-61.406966754766,50,16378.7746429443,8303.78437042236,-,-,-,-,-,-
56004.0983,249.6004,-62.9070909044368,50,16241.3482666016,8311.67030334473,-,-,-,-,-,-
56253.6988,249.6005,-64.4066493411748,50,16205.7456970215,8319.41795349121,-,-,-,-,-,-
56503.2992,249.6004,-65.9009155590255,50,16063.9591217041,8283.97274017334,-,-,-,-,-,-
56752.8996,249.6004,-67.400719735318,50,15992.1054840088,8292.64736175537,-,-,-,-,-,-
57002.5001,249.6005,-68.8947632516975,50,15899.209022522,8287.84656524658,-,-,-,-,-,-
57252.1005,249.6004,-70.3944087211944,50,15765.1796340942,8259.22679901123,-,-,-,-,-,-
57501.701,249.6005,-71.8887120559569,50,15722.1555709839,8302.34718322754,-,-,-,-,-,-
57751.3014,249.6004,-73.3948925209423,50,15622.9028701782,8296.95224761963,-,-,-,-,-,-
58000.9018,249.6004,-74.8948912410487,50,15500.6322860718,8283.37383270264,-,-,-,-,-,-
58250.5023,249.6005,-76.3829206785995,50,15437.8528594971,8304.59880828857,-,-,-,-,-,-
58500.1027,249.6004,-77.882919398706,50,15368.2813644409,8315.22083282471,-,-,-,-,-,-
58749.7032,249.6005,-79.3828003686093,50,15241.307258606,8292.59395599365,-,-,-,-,-,-
58999.3036,249.6004,-80.8764906343792,50,15134.2039108276,8286.97299957275,-,-,-,-,-,-
