# Saved: 07-Mar-2013 10:24:59
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*11000000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
0,0,227,15,0.0024735,1,-,-,-,-,-,-,
0,0,228,15,0.0023681,1,-,-,-,-,-,-,
0,0,229,15,0.002266,1,-,-,-,-,-,-,
0,0,230,15,0.0021514,1,-,-,-,-,-,-,
0,0,231,15,0.0020441,1,-,-,-,-,-,-,
0,0,232,15,0.0019651,1,-,-,-,-,-,-,
0,0,233,15,0.0019128,1,-,-,-,-,-,-,
0,0,234,15,0.0018238,1,-,-,-,-,-,-,
0,0,235,15,0.0017419,1,-,-,-,-,-,-,
0,0,236,15,0.0016667,1,-,-,-,-,-,-,
0,0,237,15,0.001602,1,-,-,-,-,-,-,
0,0,238,15,0.0015303,1,-,-,-,-,-,-,
0,0,239,15,0.0014714,1,-,-,-,-,-,-,
0,0,240,15,0.0014254,1,-,-,-,-,-,-,
0,0,241,15,0.0013722,1,-,-,-,-,-,-,
0,0,242,15,0.0013382,1,-,-,-,-,-,-,
0,0,243,15,0.0012812,1,-,-,-,-,-,-,
0,0,244,15,0.0012298,1,-,-,-,-,-,-,
0,0,245,15,0.0011924,1,-,-,-,-,-,-,
0,0,246,15,0.0011698,1,-,-,-,-,-,-,
0,0,247,15,0.0011287,1,-,-,-,-,-,-,
0,0,248,15,0.0010771,1,-,-,-,-,-,-,
0,0,249,15,0.0010338,1,-,-,-,-,-,-,
0,0,250,15,0.0010224,1,-,-,-,-,-,-,
0,0,-250,50,0.0019978,1,-,-,-,-,-,-,
0,0,-249,50,0.0020494,1,-,-,-,-,-,-,
0,0,-248,50,0.0021219,1,-,-,-,-,-,-,
0,0,-247,50,0.0021856,1,-,-,-,-,-,-,
0,0,-246,50,0.0022723,1,-,-,-,-,-,-,
0,0,-245,50,0.0023543,1,-,-,-,-,-,-,
0,0,-244,50,0.0024312,1,-,-,-,-,-,-,
0,0,-243,50,0.0025296,1,-,-,-,-,-,-,
0,0,-242,50,0.0026261,1,-,-,-,-,-,-,
0,0,-241,50,0.0027255,1,-,-,-,-,-,-,
0,0,-240,50,0.0028202,1,-,-,-,-,-,-,
0,0,-239,50,0.0029317,1,-,-,-,-,-,-,
0,0,-238,50,0.0030363,1,-,-,-,-,-,-,
0,0,-237,50,0.0031483,1,-,-,-,-,-,-,
0,0,-236,50,0.003293,1,-,-,-,-,-,-,
0,0,-235,50,0.0034365,1,-,-,-,-,-,-,
0,0,-234,50,0.0035683,1,-,-,-,-,-,-,
0,0,-233,50,0.0037083,1,-,-,-,-,-,-,
0,0,-232,50,0.0038691,1,-,-,-,-,-,-,
0,0,-231,50,0.0040782,1,-,-,-,-,-,-,
0,0,-230,50,0.0042903,1,-,-,-,-,-,-,
0,0,-229,50,0.004522,1,-,-,-,-,-,-,
0,0,-228,50,0.0047642,1,-,-,-,-,-,-,
0,0,-227,50,0.0050715,1,-,-,-,-,-,-,
0,0,-226,50,0.005428,1,-,-,-,-,-,-,
0,0,-225,50,0.0058119,1,-,-,-,-,-,-,
0,0,-224,50,0.0063188,1,-,-,-,-,-,-,
0,0,-223,50,0.0070238,1,-,-,-,-,-,-,
0,0,-222,50,0.0079223,1,-,-,-,-,-,-,
0,0,-221,50,0.009183,1,-,-,-,-,-,-,
0,0,-220,50,0.011159,1,-,-,-,-,-,-,
0,0,-219,50,0.014471,1,-,-,-,-,-,-,
0,0,-218,50,0.020925,1,-,-,-,-,-,-,
0,0,-217,50,0.03412,1,-,-,-,-,-,-,
0,0,-216,50,0.057685,1,-,-,-,-,-,-,
0,0,-215,50,0.094544,1,-,-,-,-,-,-,
0,0,-214,50,0.1406,1,-,-,-,-,-,-,
0,0,-213,50,0.18861,1,-,-,-,-,-,-,
0,0,-212,50,0.23023,1,-,-,-,-,-,-,
0,0,-211,50,0.25857,1,-,-,-,-,-,-,
0,0,-210,50,0.27546,1,-,-,-,-,-,-,
0,0,-209,50,0.28433,1,-,-,-,-,-,-,
0,0,-208,50,0.28939,1,-,-,-,-,-,-,
0,0,-207,50,0.29309,1,-,-,-,-,-,-,
0,0,-206,50,0.29627,1,-,-,-,-,-,-,
0,0,-205,50,0.29901,1,-,-,-,-,-,-,
0,0,-204,50,0.30149,1,-,-,-,-,-,-,
0,0,-203,50,0.30306,1,-,-,-,-,-,-,
0,0,-202,50,0.30517,1,-,-,-,-,-,-,
0,0,-201,50,0.30707,1,-,-,-,-,-,-,
0,0,-200,50,0.30869,1,-,-,-,-,-,-,
0,0,-199,50,0.31032,1,-,-,-,-,-,-,
0,0,-198,50,0.31216,1,-,-,-,-,-,-,
0,0,-197,50,0.3139,1,-,-,-,-,-,-,
0,0,-196,50,0.31555,1,-,-,-,-,-,-,
0,0,-195,50,0.31694,1,-,-,-,-,-,-,
0,0,-194,50,0.31823,1,-,-,-,-,-,-,
0,0,-193,50,0.32045,1,-,-,-,-,-,-,
0,0,-192,50,0.3222,1,-,-,-,-,-,-,
0,0,-191,50,0.32397,1,-,-,-,-,-,-,
0,0,-190,50,0.32536,1,-,-,-,-,-,-,
0,0,-189,50,0.32659,1,-,-,-,-,-,-,
0,0,-188,50,0.32779,1,-,-,-,-,-,-,
0,0,-187,50,0.32956,1,-,-,-,-,-,-,
0,0,-186,50,0.33055,1,-,-,-,-,-,-,
0,0,-185,50,0.33203,1,-,-,-,-,-,-,
0,0,-184,50,0.33394,1,-,-,-,-,-,-,
0,0,-183,50,0.33566,1,-,-,-,-,-,-,
0,0,-182,50,0.3368,1,-,-,-,-,-,-,
0,0,-181,50,0.33826,1,-,-,-,-,-,-,
0,0,-180,50,0.33972,1,-,-,-,-,-,-,
0,0,-179,50,0.34096,1,-,-,-,-,-,-,
0,0,-178,50,0.34264,1,-,-,-,-,-,-,
0,0,-177,50,0.34435,1,-,-,-,-,-,-,
0,0,-176,50,0.346,1,-,-,-,-,-,-,
0,0,-175,50,0.34759,1,-,-,-,-,-,-,
0,0,-174,50,0.34882,1,-,-,-,-,-,-,
0,0,-173,50,0.3497,1,-,-,-,-,-,-,
0,0,-172,50,0.35102,1,-,-,-,-,-,-,
0,0,-171,50,0.35283,1,-,-,-,-,-,-,
0,0,-170,50,0.35452,1,-,-,-,-,-,-,
0,0,-169,50,0.35581,1,-,-,-,-,-,-,
0,0,-168,50,0.35691,1,-,-,-,-,-,-,
0,0,-167,50,0.358,1,-,-,-,-,-,-,
0,0,-166,50,0.35967,1,-,-,-,-,-,-,
0,0,-165,50,0.36109,1,-,-,-,-,-,-,
0,0,-164,50,0.36282,1,-,-,-,-,-,-,
0,0,-163,50,0.36419,1,-,-,-,-,-,-,
0,0,-162,50,0.36563,1,-,-,-,-,-,-,
0,0,-161,50,0.36705,1,-,-,-,-,-,-,
0,0,-160,50,0.36829,1,-,-,-,-,-,-,
0,0,-159,50,0.36971,1,-,-,-,-,-,-,
0,0,-158,50,0.37163,1,-,-,-,-,-,-,
0,0,-157,50,0.37315,1,-,-,-,-,-,-,
0,0,-156,50,0.37451,1,-,-,-,-,-,-,
0,0,-155,50,0.37573,1,-,-,-,-,-,-,
0,0,-154,50,0.37707,1,-,-,-,-,-,-,
0,0,-153,50,0.37834,1,-,-,-,-,-,-,
0,0,-152,50,0.38005,1,-,-,-,-,-,-,
0,0,-151,50,0.38181,1,-,-,-,-,-,-,
0,0,-150,50,0.3831,1,-,-,-,-,-,-,
0,0,-149,50,0.38449,1,-,-,-,-,-,-,
0,0,-148,50,0.38583,1,-,-,-,-,-,-,
0,0,-147,50,0.38741,1,-,-,-,-,-,-,
0,0,-146,50,0.38896,1,-,-,-,-,-,-,
0,0,-145,50,0.39055,1,-,-,-,-,-,-,
0,0,-144,50,0.39234,1,-,-,-,-,-,-,
0,0,-143,50,0.39413,1,-,-,-,-,-,-,
0,0,-142,50,0.39565,1,-,-,-,-,-,-,
0,0,-141,50,0.39708,1,-,-,-,-,-,-,
0,0,-140,50,0.39864,1,-,-,-,-,-,-,
0,0,-139,50,0.40042,1,-,-,-,-,-,-,
0,0,-138,50,0.40143,1,-,-,-,-,-,-,
0,0,-137,50,0.403,1,-,-,-,-,-,-,
0,0,-136,50,0.40495,1,-,-,-,-,-,-,
0,0,-135,50,0.40692,1,-,-,-,-,-,-,
0,0,-134,50,0.40826,1,-,-,-,-,-,-,
0,0,-133,50,0.40968,1,-,-,-,-,-,-,
0,0,-132,50,0.41146,1,-,-,-,-,-,-,
0,0,-131,50,0.41344,1,-,-,-,-,-,-,
0,0,-130,50,0.41448,1,-,-,-,-,-,-,
0,0,-129,50,0.41557,1,-,-,-,-,-,-,
0,0,-128,50,0.41737,1,-,-,-,-,-,-,
0,0,-127,50,0.4193,1,-,-,-,-,-,-,
0,0,-126,50,0.42141,1,-,-,-,-,-,-,
0,0,-125,50,0.4228,1,-,-,-,-,-,-,
0,0,-124,50,0.42476,1,-,-,-,-,-,-,
0,0,-123,50,0.42672,1,-,-,-,-,-,-,
0,0,-122,50,0.42853,1,-,-,-,-,-,-,
0,0,-121,50,0.43037,1,-,-,-,-,-,-,
0,0,-120,50,0.43097,1,-,-,-,-,-,-,
0,0,-119,50,0.43298,1,-,-,-,-,-,-,
0,0,-118,50,0.43563,1,-,-,-,-,-,-,
0,0,-117,50,0.43669,1,-,-,-,-,-,-,
0,0,-116,50,0.4377,1,-,-,-,-,-,-,
0,0,-115,50,0.43973,1,-,-,-,-,-,-,
0,0,-114,50,0.44167,1,-,-,-,-,-,-,
0,0,-113,50,0.44376,1,-,-,-,-,-,-,
0,0,-112,50,0.44557,1,-,-,-,-,-,-,
0,0,-111,50,0.4476,1,-,-,-,-,-,-,
0,0,-110,50,0.44972,1,-,-,-,-,-,-,
0,0,-109,50,0.45095,1,-,-,-,-,-,-,
0,0,-108,50,0.45209,1,-,-,-,-,-,-,
0,0,-107,50,0.45423,1,-,-,-,-,-,-,
0,0,-106,50,0.45604,1,-,-,-,-,-,-,
0,0,-105,50,0.45783,1,-,-,-,-,-,-,
0,0,-104,50,0.45972,1,-,-,-,-,-,-,
0,0,-103,50,0.46199,1,-,-,-,-,-,-,
0,0,-102,50,0.46393,1,-,-,-,-,-,-,
0,0,-101,50,0.46572,1,-,-,-,-,-,-,
0,0,-100,50,0.46817,1,-,-,-,-,-,-,
0,0,-99,50,0.46984,1,-,-,-,-,-,-,
0,0,-98,50,0.47181,1,-,-,-,-,-,-,
0,0,-97,50,0.47323,1,-,-,-,-,-,-,
0,0,-96,50,0.4747,1,-,-,-,-,-,-,
0,0,-95,50,0.47665,1,-,-,-,-,-,-,
0,0,-94,50,0.47855,1,-,-,-,-,-,-,
0,0,-93,50,0.48076,1,-,-,-,-,-,-,
0,0,-92,50,0.48257,1,-,-,-,-,-,-,
0,0,-91,50,0.48493,1,-,-,-,-,-,-,
0,0,-90,50,0.48758,1,-,-,-,-,-,-,
0,0,-89,50,0.48954,1,-,-,-,-,-,-,
0,0,-88,50,0.49058,1,-,-,-,-,-,-,
0,0,-87,50,0.49259,1,-,-,-,-,-,-,
0,0,-86,50,0.49517,1,-,-,-,-,-,-,
0,0,-85,50,0.4971,1,-,-,-,-,-,-,
0,0,-84,50,0.49904,1,-,-,-,-,-,-,
0,0,-83,50,0.50096,1,-,-,-,-,-,-,
0,0,-82,50,0.50229,1,-,-,-,-,-,-,
0,0,-81,50,0.50413,1,-,-,-,-,-,-,
0,0,-80,50,0.50672,1,-,-,-,-,-,-,
0,0,-79,50,0.50946,1,-,-,-,-,-,-,
0,0,-78,50,0.51111,1,-,-,-,-,-,-,
0,0,-77,50,0.51286,1,-,-,-,-,-,-,
0,0,-76,50,0.51515,1,-,-,-,-,-,-,
0,0,-75,50,0.51776,1,-,-,-,-,-,-,
0,0,-74,50,0.5192,1,-,-,-,-,-,-,
0,0,-73,50,0.52084,1,-,-,-,-,-,-,
0,0,-72,50,0.52314,1,-,-,-,-,-,-,
0,0,-71,50,0.52482,1,-,-,-,-,-,-,
0,0,-70,50,0.52732,1,-,-,-,-,-,-,
0,0,-69,50,0.52974,1,-,-,-,-,-,-,
0,0,-68,50,0.53228,1,-,-,-,-,-,-,
0,0,-67,50,0.53376,1,-,-,-,-,-,-,
0,0,-66,50,0.53661,1,-,-,-,-,-,-,
0,0,-65,50,0.53846,1,-,-,-,-,-,-,
0,0,-64,50,0.54031,1,-,-,-,-,-,-,
0,0,-63,50,0.54209,1,-,-,-,-,-,-,
0,0,-62,50,0.54441,1,-,-,-,-,-,-,
0,0,-61,50,0.54605,1,-,-,-,-,-,-,
0,0,-60,50,0.54817,1,-,-,-,-,-,-,
0,0,-59,50,0.55056,1,-,-,-,-,-,-,
0,0,-58,50,0.55244,1,-,-,-,-,-,-,
0,0,-57,50,0.55486,1,-,-,-,-,-,-,
0,0,-56,50,0.55629,1,-,-,-,-,-,-,
0,0,-55,50,0.55902,1,-,-,-,-,-,-,
0,0,-54,50,0.56077,1,-,-,-,-,-,-,
0,0,-53,50,0.56302,1,-,-,-,-,-,-,
0,0,-52,50,0.56491,1,-,-,-,-,-,-,
0,0,-51,50,0.56616,1,-,-,-,-,-,-,
0,0,-50,50,0.56855,1,-,-,-,-,-,-,
0,0,-49,50,0.57187,1,-,-,-,-,-,-,
0,0,-48,50,0.57331,1,-,-,-,-,-,-,
0,0,-47,50,0.57565,1,-,-,-,-,-,-,
0,0,-46,50,0.57763,1,-,-,-,-,-,-,
0,0,-45,50,0.57947,1,-,-,-,-,-,-,
0,0,-44,50,0.58194,1,-,-,-,-,-,-,
0,0,-43,50,0.58327,1,-,-,-,-,-,-,
0,0,-42,50,0.58503,1,-,-,-,-,-,-,
0,0,-41,50,0.58694,1,-,-,-,-,-,-,
0,0,-40,50,0.58875,1,-,-,-,-,-,-,
0,0,-39,50,0.59054,1,-,-,-,-,-,-,
0,0,-38,50,0.59257,1,-,-,-,-,-,-,
0,0,-37,50,0.59411,1,-,-,-,-,-,-,
0,0,-36,50,0.59598,1,-,-,-,-,-,-,
0,0,-35,50,0.59785,1,-,-,-,-,-,-,
0,0,-34,50,0.59981,1,-,-,-,-,-,-,
0,0,-33,50,0.60209,1,-,-,-,-,-,-,
0,0,-32,50,0.60345,1,-,-,-,-,-,-,
0,0,-31,50,0.60468,1,-,-,-,-,-,-,
0,0,-30,50,0.60701,1,-,-,-,-,-,-,
0,0,-29,50,0.60813,1,-,-,-,-,-,-,
0,0,-28,50,0.60989,1,-,-,-,-,-,-,
0,0,-27,50,0.61188,1,-,-,-,-,-,-,
0,0,-26,50,0.61396,1,-,-,-,-,-,-,
0,0,-25,50,0.61484,1,-,-,-,-,-,-,
0,0,-24,50,0.61645,1,-,-,-,-,-,-,
0,0,-23,50,0.61894,1,-,-,-,-,-,-,
0,0,-22,50,0.61963,1,-,-,-,-,-,-,
0,0,-21,50,0.62106,1,-,-,-,-,-,-,
0,0,-20,50,0.62218,1,-,-,-,-,-,-,
0,0,-19,50,0.62314,1,-,-,-,-,-,-,
0,0,-18,50,0.62428,1,-,-,-,-,-,-,
0,0,-17,50,0.62459,1,-,-,-,-,-,-,
0,0,-16,50,0.62524,1,-,-,-,-,-,-,
0,0,-15,50,0.62681,1,-,-,-,-,-,-,
0,0,-14,50,0.62842,1,-,-,-,-,-,-,
0,0,-13,50,0.62968,1,-,-,-,-,-,-,
0,0,-12,50,0.63005,1,-,-,-,-,-,-,
0,0,-11,50,0.63016,1,-,-,-,-,-,-,
0,0,-10,50,0.63085,1,-,-,-,-,-,-,
0,0,-9,50,0.63185,1,-,-,-,-,-,-,
0,0,-8,50,0.63228,1,-,-,-,-,-,-,
0,0,-7,50,0.63282,1,-,-,-,-,-,-,
0,0,-6,50,0.63295,1,-,-,-,-,-,-,
0,0,-5,50,0.63325,1,-,-,-,-,-,-,
0,0,-4,50,0.63388,1,-,-,-,-,-,-,
0,0,-3,50,0.6341,1,-,-,-,-,-,-,
0,0,-2,50,0.63286,1,-,-,-,-,-,-,
0,0,-1,50,0.63318,1,-,-,-,-,-,-,
0,0,0,50,0.63341,1,-,-,-,-,-,-,
0,0,1,50,0.63416,1,-,-,-,-,-,-,
0,0,2,50,0.63296,1,-,-,-,-,-,-,
0,0,3,50,0.6328,1,-,-,-,-,-,-,
0,0,4,50,0.63282,1,-,-,-,-,-,-,
0,0,5,50,0.63121,1,-,-,-,-,-,-,
0,0,6,50,0.63095,1,-,-,-,-,-,-,
0,0,7,50,0.63045,1,-,-,-,-,-,-,
0,0,8,50,0.63035,1,-,-,-,-,-,-,
0,0,9,50,0.6303,1,-,-,-,-,-,-,
0,0,10,50,0.62913,1,-,-,-,-,-,-,
0,0,11,50,0.62847,1,-,-,-,-,-,-,
0,0,12,50,0.62769,1,-,-,-,-,-,-,
0,0,13,50,0.62694,1,-,-,-,-,-,-,
0,0,14,50,0.62639,1,-,-,-,-,-,-,
0,0,15,50,0.62622,1,-,-,-,-,-,-,
0,0,16,50,0.6237,1,-,-,-,-,-,-,
0,0,17,50,0.62275,1,-,-,-,-,-,-,
0,0,18,50,0.62177,1,-,-,-,-,-,-,
0,0,19,50,0.62122,1,-,-,-,-,-,-,
0,0,20,50,0.62045,1,-,-,-,-,-,-,
0,0,21,50,0.61901,1,-,-,-,-,-,-,
0,0,22,50,0.61715,1,-,-,-,-,-,-,
0,0,23,50,0.61549,1,-,-,-,-,-,-,
0,0,24,50,0.61249,1,-,-,-,-,-,-,
0,0,25,50,0.61196,1,-,-,-,-,-,-,
0,0,26,50,0.61099,1,-,-,-,-,-,-,
0,0,27,50,0.60844,1,-,-,-,-,-,-,
0,0,28,50,0.60641,1,-,-,-,-,-,-,
0,0,29,50,0.60479,1,-,-,-,-,-,-,
0,0,30,50,0.6033,1,-,-,-,-,-,-,
0,0,31,50,0.60139,1,-,-,-,-,-,-,
0,0,32,50,0.6001,1,-,-,-,-,-,-,
0,0,33,50,0.59886,1,-,-,-,-,-,-,
0,0,34,50,0.5964,1,-,-,-,-,-,-,
0,0,35,50,0.59456,1,-,-,-,-,-,-,
0,0,36,50,0.59233,1,-,-,-,-,-,-,
0,0,37,50,0.58988,1,-,-,-,-,-,-,
0,0,38,50,0.58751,1,-,-,-,-,-,-,
0,0,39,50,0.58578,1,-,-,-,-,-,-,
0,0,40,50,0.58339,1,-,-,-,-,-,-,
0,0,41,50,0.58176,1,-,-,-,-,-,-,
0,0,42,50,0.57979,1,-,-,-,-,-,-,
0,0,43,50,0.57827,1,-,-,-,-,-,-,
0,0,44,50,0.57634,1,-,-,-,-,-,-,
0,0,45,50,0.57415,1,-,-,-,-,-,-,
0,0,46,50,0.5732,1,-,-,-,-,-,-,
0,0,47,50,0.57057,1,-,-,-,-,-,-,
0,0,48,50,0.56921,1,-,-,-,-,-,-,
0,0,49,50,0.56721,1,-,-,-,-,-,-,
0,0,50,50,0.56457,1,-,-,-,-,-,-,
0,0,51,50,0.56213,1,-,-,-,-,-,-,
0,0,52,50,0.56021,1,-,-,-,-,-,-,
0,0,53,50,0.55851,1,-,-,-,-,-,-,
0,0,54,50,0.55669,1,-,-,-,-,-,-,
0,0,55,50,0.55446,1,-,-,-,-,-,-,
0,0,56,50,0.55251,1,-,-,-,-,-,-,
0,0,57,50,0.55011,1,-,-,-,-,-,-,
0,0,58,50,0.54805,1,-,-,-,-,-,-,
0,0,59,50,0.54586,1,-,-,-,-,-,-,
0,0,60,50,0.54388,1,-,-,-,-,-,-,
0,0,61,50,0.54121,1,-,-,-,-,-,-,
0,0,62,50,0.53933,1,-,-,-,-,-,-,
0,0,63,50,0.53711,1,-,-,-,-,-,-,
0,0,64,50,0.53546,1,-,-,-,-,-,-,
0,0,65,50,0.53333,1,-,-,-,-,-,-,
0,0,66,50,0.53177,1,-,-,-,-,-,-,
0,0,67,50,0.52923,1,-,-,-,-,-,-,
0,0,68,50,0.52768,1,-,-,-,-,-,-,
0,0,69,50,0.52564,1,-,-,-,-,-,-,
0,0,70,50,0.5234,1,-,-,-,-,-,-,
0,0,71,50,0.52158,1,-,-,-,-,-,-,
0,0,72,50,0.51913,1,-,-,-,-,-,-,
0,0,73,50,0.51657,1,-,-,-,-,-,-,
0,0,74,50,0.51471,1,-,-,-,-,-,-,
0,0,75,50,0.51285,1,-,-,-,-,-,-,
0,0,76,50,0.51145,1,-,-,-,-,-,-,
0,0,77,50,0.50939,1,-,-,-,-,-,-,
0,0,78,50,0.50611,1,-,-,-,-,-,-,
0,0,79,50,0.50425,1,-,-,-,-,-,-,
0,0,80,50,0.50254,1,-,-,-,-,-,-,
0,0,81,50,0.50139,1,-,-,-,-,-,-,
0,0,82,50,0.49933,1,-,-,-,-,-,-,
0,0,83,50,0.49697,1,-,-,-,-,-,-,
0,0,84,50,0.4949,1,-,-,-,-,-,-,
0,0,85,50,0.49286,1,-,-,-,-,-,-,
0,0,86,50,0.49088,1,-,-,-,-,-,-,
0,0,87,50,0.48877,1,-,-,-,-,-,-,
0,0,88,50,0.48627,1,-,-,-,-,-,-,
0,0,89,50,0.48429,1,-,-,-,-,-,-,
0,0,90,50,0.48231,1,-,-,-,-,-,-,
0,0,91,50,0.48018,1,-,-,-,-,-,-,
0,0,92,50,0.47924,1,-,-,-,-,-,-,
0,0,93,50,0.47698,1,-,-,-,-,-,-,
0,0,94,50,0.47471,1,-,-,-,-,-,-,
0,0,95,50,0.4724,1,-,-,-,-,-,-,
0,0,96,50,0.47092,1,-,-,-,-,-,-,
0,0,97,50,0.46885,1,-,-,-,-,-,-,
0,0,98,50,0.46695,1,-,-,-,-,-,-,
0,0,99,50,0.46509,1,-,-,-,-,-,-,
0,0,100,50,0.46353,1,-,-,-,-,-,-,
0,0,101,50,0.46128,1,-,-,-,-,-,-,
0,0,102,50,0.45976,1,-,-,-,-,-,-,
0,0,103,50,0.45834,1,-,-,-,-,-,-,
0,0,104,50,0.45614,1,-,-,-,-,-,-,
0,0,105,50,0.45431,1,-,-,-,-,-,-,
0,0,106,50,0.45199,1,-,-,-,-,-,-,
0,0,107,50,0.45063,1,-,-,-,-,-,-,
0,0,108,50,0.44916,1,-,-,-,-,-,-,
0,0,109,50,0.44749,1,-,-,-,-,-,-,
0,0,110,50,0.4457,1,-,-,-,-,-,-,
0,0,111,50,0.44374,1,-,-,-,-,-,-,
0,0,112,50,0.44206,1,-,-,-,-,-,-,
0,0,113,50,0.44042,1,-,-,-,-,-,-,
0,0,114,50,0.43878,1,-,-,-,-,-,-,
0,0,115,50,0.43747,1,-,-,-,-,-,-,
0,0,116,50,0.43528,1,-,-,-,-,-,-,
0,0,117,50,0.43369,1,-,-,-,-,-,-,
0,0,118,50,0.43135,1,-,-,-,-,-,-,
0,0,119,50,0.42972,1,-,-,-,-,-,-,
0,0,120,50,0.42828,1,-,-,-,-,-,-,
0,0,121,50,0.42641,1,-,-,-,-,-,-,
0,0,122,50,0.42473,1,-,-,-,-,-,-,
0,0,123,50,0.42301,1,-,-,-,-,-,-,
0,0,124,50,0.42159,1,-,-,-,-,-,-,
0,0,125,50,0.42038,1,-,-,-,-,-,-,
0,0,126,50,0.41866,1,-,-,-,-,-,-,
0,0,127,50,0.41707,1,-,-,-,-,-,-,
0,0,128,50,0.41499,1,-,-,-,-,-,-,
0,0,129,50,0.41351,1,-,-,-,-,-,-,
0,0,130,50,0.41228,1,-,-,-,-,-,-,
0,0,131,50,0.41029,1,-,-,-,-,-,-,
0,0,132,50,0.4089,1,-,-,-,-,-,-,
0,0,133,50,0.40748,1,-,-,-,-,-,-,
0,0,134,50,0.40567,1,-,-,-,-,-,-,
0,0,135,50,0.40426,1,-,-,-,-,-,-,
0,0,136,50,0.40263,1,-,-,-,-,-,-,
0,0,137,50,0.40087,1,-,-,-,-,-,-,
0,0,138,50,0.39919,1,-,-,-,-,-,-,
0,0,139,50,0.3975,1,-,-,-,-,-,-,
0,0,140,50,0.39612,1,-,-,-,-,-,-,
0,0,141,50,0.39453,1,-,-,-,-,-,-,
0,0,142,50,0.39324,1,-,-,-,-,-,-,
0,0,143,50,0.39141,1,-,-,-,-,-,-,
0,0,144,50,0.38997,1,-,-,-,-,-,-,
0,0,145,50,0.3886,1,-,-,-,-,-,-,
0,0,146,50,0.38714,1,-,-,-,-,-,-,
0,0,147,50,0.38577,1,-,-,-,-,-,-,
0,0,148,50,0.38449,1,-,-,-,-,-,-,
0,0,149,50,0.38247,1,-,-,-,-,-,-,
0,0,150,50,0.38078,1,-,-,-,-,-,-,
0,0,151,50,0.3793,1,-,-,-,-,-,-,
0,0,152,50,0.37787,1,-,-,-,-,-,-,
0,0,153,50,0.37681,1,-,-,-,-,-,-,
0,0,154,50,0.37489,1,-,-,-,-,-,-,
0,0,155,50,0.37352,1,-,-,-,-,-,-,
0,0,156,50,0.37214,1,-,-,-,-,-,-,
0,0,157,50,0.37116,1,-,-,-,-,-,-,
0,0,158,50,0.36982,1,-,-,-,-,-,-,
0,0,159,50,0.36799,1,-,-,-,-,-,-,
0,0,160,50,0.36648,1,-,-,-,-,-,-,
0,0,161,50,0.36496,1,-,-,-,-,-,-,
0,0,162,50,0.36354,1,-,-,-,-,-,-,
0,0,163,50,0.36238,1,-,-,-,-,-,-,
0,0,164,50,0.36122,1,-,-,-,-,-,-,
0,0,165,50,0.36063,1,-,-,-,-,-,-,
0,0,166,50,0.35938,1,-,-,-,-,-,-,
0,0,167,50,0.35726,1,-,-,-,-,-,-,
0,0,168,50,0.35581,1,-,-,-,-,-,-,
0,0,169,50,0.3543,1,-,-,-,-,-,-,
0,0,170,50,0.35271,1,-,-,-,-,-,-,
0,0,171,50,0.3516,1,-,-,-,-,-,-,
0,0,172,50,0.3502,1,-,-,-,-,-,-,
0,0,173,50,0.34914,1,-,-,-,-,-,-,
0,0,174,50,0.34791,1,-,-,-,-,-,-,
0,0,175,50,0.34624,1,-,-,-,-,-,-,
0,0,176,50,0.34521,1,-,-,-,-,-,-,
0,0,177,50,0.34359,1,-,-,-,-,-,-,
0,0,178,50,0.34189,1,-,-,-,-,-,-,
0,0,179,50,0.34035,1,-,-,-,-,-,-,
0,0,180,50,0.33897,1,-,-,-,-,-,-,
0,0,181,50,0.33832,1,-,-,-,-,-,-,
0,0,182,50,0.33692,1,-,-,-,-,-,-,
0,0,183,50,0.33581,1,-,-,-,-,-,-,
0,0,184,50,0.33402,1,-,-,-,-,-,-,
0,0,185,50,0.33295,1,-,-,-,-,-,-,
0,0,186,50,0.3317,1,-,-,-,-,-,-,
0,0,187,50,0.33029,1,-,-,-,-,-,-,
0,0,188,50,0.3287,1,-,-,-,-,-,-,
0,0,189,50,0.3272,1,-,-,-,-,-,-,
0,0,190,50,0.32604,1,-,-,-,-,-,-,
0,0,191,50,0.32506,1,-,-,-,-,-,-,
0,0,192,50,0.32393,1,-,-,-,-,-,-,
0,0,193,50,0.32263,1,-,-,-,-,-,-,
0,0,194,50,0.32093,1,-,-,-,-,-,-,
0,0,195,50,0.31907,1,-,-,-,-,-,-,
0,0,196,50,0.31758,1,-,-,-,-,-,-,
0,0,197,50,0.31607,1,-,-,-,-,-,-,
0,0,198,50,0.31501,1,-,-,-,-,-,-,
0,0,199,50,0.31424,1,-,-,-,-,-,-,
0,0,200,50,0.31252,1,-,-,-,-,-,-,
0,0,201,50,0.31074,1,-,-,-,-,-,-,
0,0,202,50,0.30915,1,-,-,-,-,-,-,
0,0,203,50,0.30696,1,-,-,-,-,-,-,
0,0,204,50,0.30522,1,-,-,-,-,-,-,
0,0,205,50,0.30335,1,-,-,-,-,-,-,
0,0,206,50,0.3012,1,-,-,-,-,-,-,
0,0,207,50,0.29883,1,-,-,-,-,-,-,
0,0,208,50,0.29538,1,-,-,-,-,-,-,
0,0,209,50,0.29075,1,-,-,-,-,-,-,
0,0,210,50,0.28168,1,-,-,-,-,-,-,
