# SAVED: date 06/21/2017 time 12:24:28
*VERSION*1.100000
*ORIENTATION*0
*CHANNELS*11000000
*PDD*0

*abs time, delta time, iec x/y, iec z, tt1, tt2, tt3, tt4, tt5, tt6, tt7, tt8
0.000000,0.000000,-220.000000,15.000000,0.355000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-219.000000,15.000000,0.378050,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-218.000000,15.000000,0.404030,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-217.000000,15.000000,0.433660,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-216.000000,15.000000,0.473230,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-215.000000,15.000000,0.525570,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-214.000000,15.000000,0.602230,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-213.000000,15.000000,0.719370,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-212.000000,15.000000,0.904620,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-211.000000,15.000000,1.233500,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-210.000000,15.000000,1.841500,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-209.000000,15.000000,3.047300,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-208.000000,15.000000,5.493100,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-207.000000,15.000000,9.664100,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-206.000000,15.000000,15.275000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-205.000000,15.000000,21.498000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-204.000000,15.000000,27.456000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-203.000000,15.000000,32.011000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-202.000000,15.000000,34.748000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-201.000000,15.000000,36.164000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-200.000000,15.000000,36.866000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-199.000000,15.000000,37.323000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-198.000000,15.000000,37.723000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-197.000000,15.000000,38.094000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-196.000000,15.000000,38.334000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-195.000000,15.000000,38.536000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-194.000000,15.000000,38.765000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-193.000000,15.000000,39.026000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-192.000000,15.000000,39.162000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-191.000000,15.000000,39.360000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-190.000000,15.000000,39.615000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-189.000000,15.000000,39.848000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-188.000000,15.000000,40.036000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-187.000000,15.000000,40.234000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-186.000000,15.000000,40.461000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-185.000000,15.000000,40.671000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-184.000000,15.000000,40.881000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-183.000000,15.000000,40.999000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-182.000000,15.000000,41.208000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-181.000000,15.000000,41.431000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-180.000000,15.000000,41.607000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-179.000000,15.000000,41.788000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-178.000000,15.000000,41.980000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-177.000000,15.000000,42.093000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-176.000000,15.000000,42.314000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-175.000000,15.000000,42.523000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-174.000000,15.000000,42.739000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-173.000000,15.000000,42.878000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-172.000000,15.000000,43.045000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-171.000000,15.000000,43.199000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-170.000000,15.000000,43.369000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-169.000000,15.000000,43.657000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-168.000000,15.000000,43.850000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-167.000000,15.000000,43.970000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-166.000000,15.000000,44.131000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-165.000000,15.000000,44.301000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-164.000000,15.000000,44.486000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-163.000000,15.000000,44.629000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-162.000000,15.000000,44.807000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-161.000000,15.000000,45.026000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-160.000000,15.000000,45.169000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-159.000000,15.000000,45.379000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-158.000000,15.000000,45.580000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-157.000000,15.000000,45.773000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-156.000000,15.000000,45.995000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-155.000000,15.000000,46.165000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-154.000000,15.000000,46.300000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-153.000000,15.000000,46.542000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-152.000000,15.000000,46.732000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-151.000000,15.000000,46.885000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-150.000000,15.000000,47.089000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-149.000000,15.000000,47.246000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-148.000000,15.000000,47.429000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-147.000000,15.000000,47.601000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-146.000000,15.000000,47.833000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-145.000000,15.000000,48.058000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-144.000000,15.000000,48.201000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-143.000000,15.000000,48.329000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-142.000000,15.000000,48.523000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-141.000000,15.000000,48.725000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-140.000000,15.000000,48.973000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-139.000000,15.000000,49.139000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-138.000000,15.000000,49.297000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-137.000000,15.000000,49.469000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-136.000000,15.000000,49.745000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-135.000000,15.000000,49.967000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-134.000000,15.000000,50.092000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-133.000000,15.000000,50.346000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-132.000000,15.000000,50.571000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-131.000000,15.000000,50.748000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-130.000000,15.000000,50.925000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-129.000000,15.000000,51.145000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-128.000000,15.000000,51.377000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-127.000000,15.000000,51.587000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-126.000000,15.000000,51.834000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-125.000000,15.000000,52.057000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-124.000000,15.000000,52.235000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-123.000000,15.000000,52.421000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-122.000000,15.000000,52.630000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-121.000000,15.000000,52.832000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-120.000000,15.000000,53.075000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-119.000000,15.000000,53.289000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-118.000000,15.000000,53.536000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-117.000000,15.000000,53.773000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-116.000000,15.000000,53.992000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-115.000000,15.000000,54.206000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-114.000000,15.000000,54.427000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-113.000000,15.000000,54.629000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-112.000000,15.000000,54.819000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-111.000000,15.000000,55.098000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-110.000000,15.000000,55.322000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-109.000000,15.000000,55.613000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-108.000000,15.000000,55.768000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-107.000000,15.000000,55.955000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-106.000000,15.000000,56.237000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-105.000000,15.000000,56.481000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-104.000000,15.000000,56.648000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-103.000000,15.000000,56.925000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-102.000000,15.000000,57.195000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-101.000000,15.000000,57.468000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-100.000000,15.000000,57.735000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-99.000000,15.000000,57.988000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-98.000000,15.000000,58.227000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-97.000000,15.000000,58.416000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-96.000000,15.000000,58.597000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-95.000000,15.000000,58.783000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-94.000000,15.000000,59.090000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-93.000000,15.000000,59.365000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-92.000000,15.000000,59.636000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-91.000000,15.000000,59.869000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-90.000000,15.000000,60.155000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-89.000000,15.000000,60.382000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-88.000000,15.000000,60.636000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-87.000000,15.000000,60.936000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-86.000000,15.000000,61.259000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-85.000000,15.000000,61.432000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-84.000000,15.000000,61.721000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-83.000000,15.000000,62.010000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-82.000000,15.000000,62.244000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-81.000000,15.000000,62.512000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-80.000000,15.000000,62.818000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-79.000000,15.000000,63.149000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-78.000000,15.000000,63.397000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-77.000000,15.000000,63.600000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-76.000000,15.000000,63.800000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-75.000000,15.000000,64.046000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-74.000000,15.000000,64.390000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-73.000000,15.000000,64.685000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-72.000000,15.000000,64.976000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-71.000000,15.000000,65.239000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-70.000000,15.000000,65.546000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-69.000000,15.000000,65.822000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-68.000000,15.000000,66.092000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-67.000000,15.000000,66.306000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-66.000000,15.000000,66.603000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-65.000000,15.000000,66.900000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-64.000000,15.000000,67.159000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-63.000000,15.000000,67.418000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-62.000000,15.000000,67.733000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-61.000000,15.000000,68.058000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-60.000000,15.000000,68.364000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-59.000000,15.000000,68.566000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-58.000000,15.000000,68.812000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-57.000000,15.000000,69.062000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-56.000000,15.000000,69.314000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-55.000000,15.000000,69.602000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-54.000000,15.000000,69.930000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-53.000000,15.000000,70.232000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-52.000000,15.000000,70.508000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-51.000000,15.000000,70.772000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-50.000000,15.000000,71.105000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-49.000000,15.000000,71.334000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-48.000000,15.000000,71.608000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-47.000000,15.000000,71.903000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-46.000000,15.000000,72.187000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-45.000000,15.000000,72.449000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-44.000000,15.000000,72.815000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-43.000000,15.000000,73.057000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-42.000000,15.000000,73.226000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-41.000000,15.000000,73.473000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-40.000000,15.000000,73.746000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-39.000000,15.000000,73.954000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-38.000000,15.000000,74.221000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-37.000000,15.000000,74.503000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-36.000000,15.000000,74.788000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-35.000000,15.000000,75.010000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-34.000000,15.000000,75.288000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-33.000000,15.000000,75.523000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-32.000000,15.000000,75.710000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-31.000000,15.000000,75.988000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-30.000000,15.000000,76.302000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-29.000000,15.000000,76.546000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-28.000000,15.000000,76.772000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-27.000000,15.000000,76.991000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-26.000000,15.000000,77.185000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-25.000000,15.000000,77.383000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-24.000000,15.000000,77.601000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-23.000000,15.000000,77.733000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-22.000000,15.000000,77.977000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-21.000000,15.000000,78.199000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-20.000000,15.000000,78.298000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-19.000000,15.000000,78.404000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-18.000000,15.000000,78.554000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-17.000000,15.000000,78.737000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-16.000000,15.000000,78.898000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-15.000000,15.000000,79.060000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-14.000000,15.000000,79.182000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-13.000000,15.000000,79.260000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-12.000000,15.000000,79.380000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-11.000000,15.000000,79.502000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-10.000000,15.000000,79.627000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-9.000000,15.000000,79.697000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-8.000000,15.000000,79.808000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-7.000000,15.000000,79.825000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-6.000000,15.000000,79.915000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-5.000000,15.000000,79.903000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-4.000000,15.000000,79.875000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-3.000000,15.000000,79.934000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-2.000000,15.000000,80.004000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,-1.000000,15.000000,80.101000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,0.000000,15.000000,80.127000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,1.000000,15.000000,80.013000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,2.000000,15.000000,79.999000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,3.000000,15.000000,80.026000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,4.000000,15.000000,79.983000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,5.000000,15.000000,79.882000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,6.000000,15.000000,79.765000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,7.000000,15.000000,79.732000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,8.000000,15.000000,79.646000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,9.000000,15.000000,79.556000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,10.000000,15.000000,79.509000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,11.000000,15.000000,79.316000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,12.000000,15.000000,79.210000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,13.000000,15.000000,78.955000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,14.000000,15.000000,78.943000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,15.000000,15.000000,78.836000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,16.000000,15.000000,78.651000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,17.000000,15.000000,78.528000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,18.000000,15.000000,78.337000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,19.000000,15.000000,78.138000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,20.000000,15.000000,77.994000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,21.000000,15.000000,77.827000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,22.000000,15.000000,77.655000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,23.000000,15.000000,77.312000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,24.000000,15.000000,77.149000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,25.000000,15.000000,77.040000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,26.000000,15.000000,76.689000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,27.000000,15.000000,76.446000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,28.000000,15.000000,76.194000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,29.000000,15.000000,75.923000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,30.000000,15.000000,75.670000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,31.000000,15.000000,75.442000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,32.000000,15.000000,75.303000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,33.000000,15.000000,75.089000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,34.000000,15.000000,74.827000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,35.000000,15.000000,74.540000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,36.000000,15.000000,74.348000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,37.000000,15.000000,74.102000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,38.000000,15.000000,73.809000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,39.000000,15.000000,73.598000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,40.000000,15.000000,73.349000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,41.000000,15.000000,72.992000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,42.000000,15.000000,72.687000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,43.000000,15.000000,72.429000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,44.000000,15.000000,72.146000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,45.000000,15.000000,71.885000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,46.000000,15.000000,71.643000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,47.000000,15.000000,71.353000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,48.000000,15.000000,71.041000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,49.000000,15.000000,70.785000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,50.000000,15.000000,70.472000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,51.000000,15.000000,70.177000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,52.000000,15.000000,69.956000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,53.000000,15.000000,69.614000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,54.000000,15.000000,69.286000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,55.000000,15.000000,69.085000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,56.000000,15.000000,68.879000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,57.000000,15.000000,68.628000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,58.000000,15.000000,68.282000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,59.000000,15.000000,68.021000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,60.000000,15.000000,67.736000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,61.000000,15.000000,67.426000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,62.000000,15.000000,67.198000,100.000000,-,-,-,-,-,-,
0.000000,0.000000,63.000000,15.000000,66.887000,100.000000,-,-,-,-,-,-,
